Date,NVDA,AAPL,AMZN,MSFT,AMD,NFLX,BA,JPM,XOM,BAC,INTC,UNH,MU,DIS,ADBE,BRK-B,LLY,JNJ,QCOM,CVX,HD,COST,WMT,PFE,WFC,C,PG,CSCO,AMAT,MRK,ORCL,NKE,BKNG,GS
2014-06-30,0.44111424684524536,20.454303741455078,16.23900032043457,35.226768493652344,4.190000057220459,62.94285583496094,109.96674346923828,42.6325569152832,63.05591583251953,12.253944396972656,23.397314071655273,69.3595199584961,32.2126350402832,77.94500732421875,72.36000061035156,126.55999755859375,50.41545867919922,77.06072998046875,57.90065002441406,81.78215789794922,62.687374114990234,92.5560302734375,20.13480567932129,18.01102066040039,38.49378204345703,35.5074577331543,57.69796371459961,17.656700134277344,19.581218719482422,39.7499885559082,34.2879638671875,33.961421966552734,1187.93896484375,135.22027587890625
2014-07-31,0.41637009382247925,21.04198455810547,15.649499893188477,36.460121154785156,3.9100000858306885,60.388572692871094,104.13262176513672,42.96782684326172,61.96613693237305,12.158275604248047,25.661331176757812,68.765625,29.8663387298584,78.07227325439453,69.25,125.43000030517578,49.51533889770508,73.72406768798828,53.894378662109375,80.9615249633789,62.602195739746094,94.75526428222656,19.735164642333984,17.569976806640625,37.27803039550781,36.87934875488281,57.21905517578125,18.06354331970215,18.200542449951172,38.987281799316406,34.268985748291016,33.77750015258789,1226.89501953125,139.60540771484375
2014-08-31,0.4648127257823944,22.67292594909668,16.95199966430664,38.617435455322266,4.170000076293945,68.23428344726562,110.2588119506836,44.294044494628906,62.72574996948242,12.827974319458008,26.61711883544922,73.54227447509766,31.870458602905273,81.70861053466797,71.9000015258789,137.25,51.957489013671875,76.92198944091797,55.942100524902344,81.7823257446289,72.39708709716797,97.60904693603516,20.3835506439209,17.992387771606445,37.93696975708008,38.945377349853516,61.50383377075195,17.8917179107666,20.158716201782227,41.30287170410156,35.23624038696289,34.50323486328125,1228.7318115234375,145.09326171875
2014-09-30,0.44091489911079407,22.28582763671875,16.121999740600586,39.407981872558594,3.4100000858306885,64.45428466796875,110.76315307617188,44.88264846801758,59.31386184692383,13.635249137878418,26.540897369384766,73.4886703491211,33.493316650390625,80.93587493896484,69.19000244140625,138.13999938964844,53.01202392578125,79.0428466796875,54.96440505981445,75.38250732421875,71.3932113647461,101.02713775634766,20.645435333251953,18.102581024169922,38.254093170166016,39.073570251464844,61.97002029418945,18.157926559448242,18.850271224975586,41.029685974121094,32.478759765625,39.18125915527344,1144.074951171875,148.70620727539062
2014-10-31,0.466963529586792,23.8895206451416,15.27299976348877,39.909507751464844,2.799999952316284,56.11000061035156,108.61536407470703,45.36505889892578,60.99143600463867,13.72321891784668,25.923484802246094,80.95255279541016,32.3494987487793,83.07225036621094,70.12000274658203,140.16000366210938,54.221858978271484,79.92530059814453,57.713722229003906,75.780517578125,75.89128112792969,107.51667022705078,20.5914363861084,18.335214614868164,39.153839111328125,40.37062454223633,65.07770538330078,17.652950286865234,19.26897430419922,40.10222244262695,33.23461151123047,40.83723068237305,1191.10888671875,153.9069366455078
2014-11-30,0.503258228302002,26.421306610107422,16.93199920654297,40.89687728881836,2.7899999618530273,49.512855529785156,117.51429748535156,45.125038146972656,57.512481689453125,13.627253532409668,28.57929229736328,84.03693389892578,35.1454963684082,84.0995101928711,73.68000030517578,148.69000244140625,56.09016418457031,80.79666137695312,53.90299987792969,69.41839599609375,77.35431671142578,114.86807250976562,23.634122848510742,19.23500633239746,40.444705963134766,40.70244598388672,67.43414306640625,19.939815521240234,21.072399139404297,41.80487823486328,36.094242095947266,43.61330795288086,1145.664794921875,153.11428833007812
2014-12-31,0.48117920756340027,24.52184295654297,15.517499923706055,39.73353958129883,2.6700000762939453,48.801429748535156,113.68345642089844,46.94023895263672,58.72574996948242,14.348846435546875,27.84275245666504,86.45772552490234,34.22653579711914,86.7151107788086,72.69999694824219,150.14999389648438,56.806514739990234,78.04991912841797,54.96034240722656,71.52893829345703,82.07909393310547,114.56900787353516,23.31548309326172,19.23500633239746,40.697113037109375,40.80803680419922,67.92628479003906,20.069669723510742,21.834692001342773,39.60340118408203,38.27301025390625,42.35551834106445,1125.934814453125,157.5189208984375
2015-01-31,0.4607800543308258,26.028085708618164,17.726499557495117,34.558349609375,2.569999933242798,63.11428451538086,127.14389038085938,41.051944732666016,55.53060531616211,12.151203155517578,25.349258422851562,90.870849609375,28.614986419677734,83.74142456054688,70.12999725341797,143.91000366210938,59.284969329833984,74.743408203125,46.18356704711914,65.37583923339844,81.64904022216797,115.57120513916016,23.071138381958008,19.296756744384766,38.544219970703125,35.415706634521484,63.30255126953125,19.154438018798828,20.01221466064453,42.03721237182617,35.748443603515625,40.63749694824219,996.8416748046875,140.1116943359375
2015-02-28,0.5314558148384094,28.651105880737305,19.007999420166016,37.776405334472656,3.109999895095825,67.84428405761719,132.7528533935547,46.26081085205078,56.66538619995117,12.680569648742676,25.693355560302734,97.18262481689453,29.983654022216797,95.82022857666016,79.0999984741211,147.41000366210938,58.19084167480469,77.04795837402344,53.6146240234375,68.69027709960938,89.72636413574219,123.00975799560547,22.786075592041016,21.37942886352539,40.942928314208984,39.54187774658203,63.93338394165039,21.435251235961914,22.039897918701172,40.823787689208984,37.395484924316406,42.90688705444336,1221.9871826171875,154.71995544433594
2015-03-31,0.5042323470115662,27.752269744873047,18.604999542236328,35.02824783325195,2.680000066757202,59.52714157104492,132.07525634765625,45.732383728027344,54.39979934692383,12.38229751586914,24.16334342956543,101.5065689086914,26.522876739501953,96.56595611572266,73.94000244140625,144.32000732421875,60.247459411621094,75.61236572265625,51.569419860839844,67.59566497802734,89.29208374023438,126.80990600585938,22.46409797668457,21.672210693359375,40.65150451660156,38.86299133300781,61.537662506103516,20.150075912475586,19.849105834960938,40.40895462036133,36.82371520996094,44.32503890991211,1149.575439453125,153.2362823486328
